order_id,operational_date,shift,picking_time_seconds,packing_accuracy_status
ORD-041681,14-05-2026,B,94.12,1
ORD-041682,15-05-2026,B,80.08,1
ORD-041683,28-05-2026,B,105.48,0
ORD-041684,17-05-2026,B,90.62,1
ORD-041685,04-05-2026,B,100.93,1
ORD-041686,16-05-2026,B,110.55,1
ORD-041687,25-05-2026,B,105.12,1
ORD-041688,14-05-2026,B,80.05,1
ORD-041689,22-05-2026,B,77.86,1
ORD-041690,15-05-2026,B,70.58,1
ORD-041691,26-05-2026,B,102.3,1
ORD-041692,01-05-2026,B,95.66,1
ORD-041693,04-05-2026,B,103.77,1
ORD-041694,25-05-2026,B,69.51,1
ORD-041695,05-05-2026,B,117.48,1
ORD-041696,12-05-2026,B,107.8,1
ORD-041697,01-05-2026,B,79.54,1
ORD-041698,23-05-2026,B,107.45,1
ORD-041699,26-05-2026,B,100.34,1
ORD-041700,27-05-2026,B,101.41,0
ORD-041701,10-05-2026,B,69.9,1
ORD-041702,30-05-2026,B,124.78,1
ORD-041703,05-05-2026,B,85.95,1
ORD-041704,16-05-2026,B,94.21,1
ORD-041705,06-05-2026,B,89.37,1
ORD-041706,23-05-2026,B,76.25,1
ORD-041707,11-05-2026,B,68.91,1
ORD-041708,14-05-2026,B,135.94,1
ORD-041709,07-05-2026,B,123.75,1
ORD-041710,22-05-2026,B,123.38,1
ORD-041711,14-05-2026,B,78.39,1
ORD-041712,21-05-2026,B,111.37,1
ORD-041713,11-05-2026,B,88.35,1
ORD-041714,20-05-2026,B,106.18,1
ORD-041715,14-05-2026,B,63.7,0
ORD-041716,16-05-2026,B,70.42,1
ORD-041717,26-05-2026,B,66.32,1
ORD-041718,19-05-2026,B,77.26,1
ORD-041719,23-05-2026,B,114.74,1
ORD-041720,17-05-2026,B,94.56,1
ORD-041721,24-05-2026,B,99.67,1
ORD-041722,19-05-2026,B,108.98,1
ORD-041723,02-05-2026,B,80.26,1
ORD-041724,08-05-2026,B,65.26,1
ORD-041725,23-05-2026,B,104.92,1
ORD-041726,01-05-2026,B,101.35,1
ORD-041727,07-05-2026,B,111.74,1
ORD-041728,25-05-2026,B,114.14,1
ORD-041729,15-05-2026,B,123.05,1
ORD-041730,04-05-2026,B,76.95,1
ORD-041731,10-05-2026,B,112.47,1
ORD-041732,23-05-2026,B,134.9,1
ORD-041733,22-05-2026,B,75.94,1
ORD-041734,05-05-2026,B,93.09,1
ORD-041735,26-05-2026,B,71.57,1
ORD-041736,28-05-2026,B,116.32,1
ORD-041737,04-05-2026,B,89.08,1
ORD-041738,03-05-2026,B,72.62,0
ORD-041739,25-05-2026,B,126.36,1
ORD-041740,02-05-2026,B,85.01,1
ORD-041741,10-05-2026,B,100.88,1
ORD-041742,16-05-2026,B,86.31,1
ORD-041743,07-05-2026,B,124.83,1
ORD-041744,07-05-2026,B,103.28,1
ORD-041745,22-05-2026,B,117,1
ORD-041746,24-05-2026,B,108.6,1
ORD-041747,25-05-2026,B,98.6,1
ORD-041748,09-05-2026,B,88.82,0
ORD-041749,23-05-2026,B,70.87,1
ORD-041750,22-05-2026,B,118.28,1
ORD-041751,09-05-2026,B,89.54,0
ORD-041752,26-05-2026,B,98.21,1
ORD-041753,18-05-2026,B,75.93,1
ORD-041754,10-05-2026,B,93.57,1
ORD-041755,15-05-2026,B,82.19,1
ORD-041756,13-05-2026,B,75.06,1
ORD-041757,09-05-2026,B,133.34,1
ORD-041758,19-05-2026,B,94.96,1
ORD-041759,26-05-2026,B,88.34,1
ORD-041760,15-05-2026,B,74.45,1
ORD-041761,15-05-2026,B,58.77,1
ORD-041762,18-05-2026,B,102.58,1
ORD-041763,27-05-2026,B,70.35,0
ORD-041764,16-05-2026,B,125.96,1
ORD-041765,28-05-2026,B,124.05,1
ORD-041766,10-05-2026,B,120.52,1
ORD-041767,03-05-2026,B,65.41,1
ORD-041768,16-05-2026,B,117.32,1
ORD-041769,05-05-2026,B,99.52,1
ORD-041770,02-05-2026,B,104.47,1
ORD-041771,19-05-2026,B,117.05,1
ORD-041772,19-05-2026,B,116.21,1
ORD-041773,08-05-2026,B,105.71,1
ORD-041774,11-05-2026,B,85.8,1
ORD-041775,30-05-2026,B,94.19,1
ORD-041776,06-05-2026,B,85.36,1
ORD-041777,01-05-2026,B,110.19,0
ORD-041778,18-05-2026,B,103.9,1
ORD-041779,16-05-2026,B,123.32,1
ORD-041780,30-05-2026,B,88.11,1
ORD-041781,23-05-2026,B,98.45,1
ORD-041782,19-05-2026,B,55.49,1
ORD-041783,14-05-2026,B,101.8,1
ORD-041784,06-05-2026,B,78.71,1
ORD-041785,20-05-2026,B,124.18,1
ORD-041786,25-05-2026,B,110.47,1
ORD-041787,04-05-2026,B,95.75,1
ORD-041788,14-05-2026,B,82.93,1
ORD-041789,23-05-2026,B,108.31,1
ORD-041790,21-05-2026,B,77.41,1
ORD-041791,16-05-2026,B,71.67,1
ORD-041792,18-05-2026,B,99.87,0
ORD-041793,05-05-2026,B,108.99,1
ORD-041794,29-05-2026,B,65,1
ORD-041795,19-05-2026,B,122.74,1
ORD-041796,21-05-2026,B,67.59,0
ORD-041797,19-05-2026,B,97.64,1
ORD-041798,01-05-2026,B,87.97,1
ORD-041799,13-05-2026,B,128.46,1
ORD-041800,02-05-2026,B,65.35,1
ORD-041801,16-05-2026,B,124.24,1
ORD-041802,02-05-2026,B,107.66,1
ORD-041803,26-05-2026,B,110.05,0
ORD-041804,08-05-2026,B,96.7,1
ORD-041805,05-05-2026,B,120.5,1
ORD-041806,16-05-2026,B,84.86,1
ORD-041807,24-05-2026,B,106.67,1
ORD-041808,29-05-2026,B,83.95,1
ORD-041809,03-05-2026,B,59.62,1
ORD-041810,11-05-2026,B,102.74,1
ORD-041811,22-05-2026,B,116.24,1
ORD-041812,19-05-2026,B,75.56,1
ORD-041813,02-05-2026,B,101.92,0
ORD-041814,17-05-2026,B,130.88,1
ORD-041815,26-05-2026,B,67.12,1
ORD-041816,20-05-2026,B,85.4,1
ORD-041817,18-05-2026,B,126.62,1
ORD-041818,14-05-2026,B,67.66,1
ORD-041819,14-05-2026,B,97.87,1
ORD-041820,17-05-2026,B,103.68,1
ORD-041821,01-05-2026,B,111.02,1
ORD-041822,29-05-2026,B,90.81,1
ORD-041823,23-05-2026,B,106.08,1
ORD-041824,17-05-2026,B,72.27,1
ORD-041825,15-05-2026,B,97.58,1
ORD-041826,05-05-2026,B,60.51,1
ORD-041827,25-05-2026,B,67.73,1
ORD-041828,13-05-2026,B,76.5,1
ORD-041829,14-05-2026,B,67.97,1
ORD-041830,08-05-2026,B,122.5,1
ORD-041831,09-05-2026,B,90.44,1
ORD-041832,16-05-2026,B,108.58,1
ORD-041833,29-05-2026,B,114.9,1
ORD-041834,14-05-2026,B,78.66,1
ORD-041835,19-05-2026,B,101.27,1
ORD-041836,01-05-2026,B,98.92,1
ORD-041837,01-05-2026,B,117.83,1
ORD-041838,04-05-2026,B,99.52,1
ORD-041839,17-05-2026,B,111.67,0
ORD-041840,28-05-2026,B,87.2,1
ORD-041841,01-05-2026,B,117.76,1
ORD-041842,08-05-2026,B,113.97,1
ORD-041843,25-05-2026,B,73.89,1
ORD-041844,28-05-2026,B,93.24,1
ORD-041845,28-05-2026,B,108.5,0
ORD-041846,08-05-2026,B,130.24,0
ORD-041847,21-05-2026,B,88.35,1
ORD-041848,07-05-2026,B,132.97,1
ORD-041849,29-05-2026,B,94.68,1
ORD-041850,08-05-2026,B,108.47,1
ORD-041851,01-05-2026,B,96.4,0
ORD-041852,03-05-2026,B,78.2,1
ORD-041853,30-05-2026,B,114.91,1
ORD-041854,16-05-2026,B,112.59,0
ORD-041855,09-05-2026,B,76.57,1
ORD-041856,08-05-2026,B,89.94,1
ORD-041857,18-05-2026,B,91.59,1
ORD-041858,03-05-2026,B,101.14,1
ORD-041859,28-05-2026,B,98.03,1
ORD-041860,04-05-2026,B,58.81,1
ORD-041861,19-05-2026,B,83.32,1
ORD-041862,01-05-2026,B,98.04,1
ORD-041863,17-05-2026,B,75.15,1
ORD-041864,12-05-2026,B,95.81,1
ORD-041865,28-05-2026,B,79.22,1
ORD-041866,23-05-2026,B,104.33,1
ORD-041867,09-05-2026,B,85.13,1
ORD-041868,16-05-2026,B,84.01,1
ORD-041869,16-05-2026,B,116.81,1
ORD-041870,11-05-2026,B,136.34,1
ORD-041871,18-05-2026,B,73.65,1
ORD-041872,03-05-2026,B,122.27,1
ORD-041873,30-05-2026,B,78.81,0
ORD-041874,13-05-2026,B,103.07,1
ORD-041875,27-05-2026,B,97.46,1
ORD-041876,23-05-2026,B,109.7,1
ORD-041877,27-05-2026,B,134.78,0
ORD-041878,13-05-2026,B,118.05,1
ORD-041879,20-05-2026,B,74.47,1
ORD-041880,25-05-2026,B,113.33,1
ORD-041881,08-05-2026,B,101.76,1
ORD-041882,07-05-2026,B,112.04,1
ORD-041883,06-05-2026,B,125.19,1
ORD-041884,10-05-2026,B,124.64,1
ORD-041885,20-05-2026,B,100.69,1
ORD-041886,27-05-2026,B,124.45,1
ORD-041887,15-05-2026,B,94.18,1
ORD-041888,18-05-2026,B,60.41,1
ORD-041889,10-05-2026,B,73.99,1
ORD-041890,28-05-2026,B,83.28,1
ORD-041891,02-05-2026,B,93.64,1
ORD-041892,19-05-2026,B,94.68,1
ORD-041893,25-05-2026,B,78.08,1
ORD-041894,19-05-2026,B,93.31,1
ORD-041895,18-05-2026,B,86.83,1
ORD-041896,24-05-2026,B,95.07,1
ORD-041897,29-05-2026,B,68.39,1
ORD-041898,21-05-2026,B,60.4,1
ORD-041899,16-05-2026,B,88.41,1
ORD-041900,23-05-2026,B,135.75,1
ORD-041901,02-05-2026,B,117.02,1
ORD-041902,01-05-2026,B,71.33,1
ORD-041903,22-05-2026,B,91.45,1
ORD-041904,11-05-2026,B,81.64,1
ORD-041905,29-05-2026,B,114.03,1
ORD-041906,19-05-2026,B,98.69,1
ORD-041907,15-05-2026,B,116.68,1
ORD-041908,17-05-2026,B,103.52,1
ORD-041909,01-05-2026,B,122.05,1
ORD-041910,06-05-2026,B,109.63,1
ORD-041911,02-05-2026,B,96.57,1
ORD-041912,18-05-2026,B,30,1
ORD-041913,30-05-2026,B,133.67,1
ORD-041914,20-05-2026,B,75.77,0
ORD-041915,27-05-2026,B,98.66,1
ORD-041916,24-05-2026,B,74.22,1
ORD-041917,19-05-2026,B,71.88,0
ORD-041918,17-05-2026,B,43.19,1
ORD-041919,30-05-2026,B,114.92,1
ORD-041920,06-05-2026,B,100.26,1
ORD-041921,03-05-2026,B,103.34,1
ORD-041922,14-05-2026,B,95.62,1
ORD-041923,21-05-2026,B,63.41,1
ORD-041924,24-05-2026,B,116.22,1
ORD-041925,20-05-2026,B,72.36,1
ORD-041926,11-05-2026,B,91.53,1
ORD-041927,20-05-2026,B,90.01,1
ORD-041928,02-05-2026,B,87.26,1
ORD-041929,16-05-2026,B,66.71,1
ORD-041930,16-05-2026,B,117.3,1
ORD-041931,13-05-2026,B,119.17,1
ORD-041932,24-05-2026,B,103.67,1
ORD-041933,23-05-2026,B,106.85,1
ORD-041934,22-05-2026,B,89.27,1
ORD-041935,25-05-2026,B,98.54,1
ORD-041936,05-05-2026,B,94.28,1
ORD-041937,25-05-2026,B,137.63,1
ORD-041938,13-05-2026,B,131.72,1
ORD-041939,06-05-2026,B,72.37,1
ORD-041940,12-05-2026,B,87.99,1
ORD-041941,25-05-2026,B,118.4,1
ORD-041942,10-05-2026,B,101.17,1
ORD-041943,17-05-2026,B,86.22,0
ORD-041944,02-05-2026,B,108.33,1
ORD-041945,15-05-2026,B,100.96,1
ORD-041946,12-05-2026,B,112.82,1
ORD-041947,30-05-2026,B,90.52,1
ORD-041948,05-05-2026,B,81.86,1
ORD-041949,05-05-2026,B,124.51,1
ORD-041950,18-05-2026,B,52.49,1
ORD-041951,01-05-2026,B,75.62,1
ORD-041952,01-05-2026,B,116.94,1
ORD-041953,19-05-2026,B,126.62,0
ORD-041954,19-05-2026,B,109.72,1
ORD-041955,15-05-2026,B,76.1,1
ORD-041956,08-05-2026,B,88.96,1
ORD-041957,01-05-2026,B,129.3,0
ORD-041958,03-05-2026,B,88.73,1
ORD-041959,05-05-2026,B,88.48,1
ORD-041960,05-05-2026,B,109.89,1
ORD-041961,26-05-2026,B,91.87,1
ORD-041962,04-05-2026,B,101.78,0
ORD-041963,13-05-2026,B,90.52,1
ORD-041964,24-05-2026,B,68.02,1
ORD-041965,09-05-2026,B,62.69,1
ORD-041966,04-05-2026,B,74.89,1
ORD-041967,07-05-2026,B,100.97,1
ORD-041968,11-05-2026,B,121.36,1
ORD-041969,01-05-2026,B,142.22,1
ORD-041970,22-05-2026,B,121.39,1
ORD-041971,10-05-2026,B,85.55,1
ORD-041972,08-05-2026,B,113.7,1
ORD-041973,11-05-2026,B,90.85,0
ORD-041974,27-05-2026,B,100.47,1
ORD-041975,08-05-2026,B,88.29,1
ORD-041976,27-05-2026,B,86.58,1
ORD-041977,12-05-2026,B,113.03,1
ORD-041978,02-05-2026,B,86.42,1
ORD-041979,11-05-2026,B,98.05,1
ORD-041980,02-05-2026,B,96.87,0
ORD-041981,20-05-2026,B,129.04,1
ORD-041982,02-05-2026,B,105.98,1
ORD-041983,17-05-2026,B,98.66,1
ORD-041984,03-05-2026,B,116.46,1
ORD-041985,28-05-2026,B,78.57,1
ORD-041986,02-05-2026,B,94.24,1
ORD-041987,19-05-2026,B,80.95,1
ORD-041988,27-05-2026,B,123.72,1
ORD-041989,16-05-2026,B,144.04,1
ORD-041990,16-05-2026,B,113.65,0
ORD-041991,29-05-2026,B,82.98,1
ORD-041992,19-05-2026,B,98.71,1
ORD-041993,25-05-2026,B,64.87,1
ORD-041994,01-05-2026,B,71.16,1
ORD-041995,13-05-2026,B,65.27,1
ORD-041996,22-05-2026,B,99.93,1
ORD-041997,13-05-2026,B,74.49,1
ORD-041998,07-05-2026,B,75.58,1
ORD-041999,19-05-2026,B,119.34,1
ORD-042000,04-05-2026,B,74.85,1
ORD-042001,12-05-2026,B,95.6,1
ORD-042002,07-05-2026,B,84.53,1
ORD-042003,01-05-2026,B,110.85,1
ORD-042004,16-05-2026,B,104.25,1
ORD-042005,20-05-2026,B,116.54,1
ORD-042006,08-05-2026,B,56.19,1
ORD-042007,18-05-2026,B,79.85,1
ORD-042008,29-05-2026,B,108.81,1
ORD-042009,06-05-2026,B,76.06,1
ORD-042010,01-05-2026,B,106.35,1
ORD-042011,07-05-2026,B,90.84,1
ORD-042012,03-05-2026,B,76.2,1
ORD-042013,09-05-2026,B,103.99,1
ORD-042014,16-05-2026,B,67.62,1
ORD-042015,28-05-2026,B,87.85,1
ORD-042016,29-05-2026,B,104.52,0
ORD-042017,30-05-2026,B,79.79,1
ORD-042018,24-05-2026,B,72.17,1
ORD-042019,06-05-2026,B,98.15,1
ORD-042020,01-05-2026,B,79.14,1
ORD-042021,08-05-2026,B,79.71,1
ORD-042022,20-05-2026,B,132.8,1
ORD-042023,10-05-2026,B,105.28,1
ORD-042024,08-05-2026,B,110.96,1
ORD-042025,04-05-2026,B,96.53,0
ORD-042026,08-05-2026,B,108.92,1
ORD-042027,13-05-2026,B,106.56,1
ORD-042028,05-05-2026,B,90.85,1
ORD-042029,14-05-2026,B,94.14,1
ORD-042030,23-05-2026,B,104.35,1
ORD-042031,19-05-2026,B,93.02,0
ORD-042032,02-05-2026,B,107.16,1
ORD-042033,02-05-2026,B,75.76,1
ORD-042034,23-05-2026,B,94.15,1
ORD-042035,14-05-2026,B,67.08,1
ORD-042036,16-05-2026,B,73.42,0
ORD-042037,19-05-2026,B,81.66,1
ORD-042038,08-05-2026,B,79.8,1
ORD-042039,28-05-2026,B,101.52,0
ORD-042040,15-05-2026,B,134.79,1
ORD-042041,14-05-2026,B,105.05,1
ORD-042042,16-05-2026,B,110.12,1
ORD-042043,21-05-2026,B,107.2,1
ORD-042044,19-05-2026,B,118.29,1
ORD-042045,26-05-2026,B,117.38,1
ORD-042046,03-05-2026,B,71.92,0
ORD-042047,11-05-2026,B,109.48,1
ORD-042048,02-05-2026,B,140.86,1
ORD-042049,03-05-2026,B,78.96,1
ORD-042050,27-05-2026,B,85.64,1
ORD-042051,11-05-2026,B,89.11,0
ORD-042052,06-05-2026,B,75.92,1
ORD-042053,19-05-2026,B,93.74,0
ORD-042054,03-05-2026,B,96.81,0
ORD-042055,15-05-2026,B,89.38,1
ORD-042056,05-05-2026,B,56.59,1
ORD-042057,25-05-2026,B,97.93,1
ORD-042058,18-05-2026,B,105.84,1
ORD-042059,11-05-2026,B,60.78,1
ORD-042060,25-05-2026,B,61.68,1
ORD-042061,08-05-2026,B,106.22,1
ORD-042062,26-05-2026,B,123.28,1
ORD-042063,05-05-2026,B,127.56,1
ORD-042064,06-05-2026,B,111.72,1
ORD-042065,03-05-2026,B,130.25,1
ORD-042066,25-05-2026,B,128.64,1
ORD-042067,27-05-2026,B,82.19,1
ORD-042068,06-05-2026,B,107.19,1
ORD-042069,03-05-2026,B,94.93,1
ORD-042070,02-05-2026,B,73.12,1
ORD-042071,16-05-2026,B,121.11,1
ORD-042072,03-05-2026,B,145.82,1
ORD-042073,07-05-2026,B,87.62,1
ORD-042074,15-05-2026,B,71.92,1
ORD-042075,22-05-2026,B,112.51,0
ORD-042076,05-05-2026,B,83.77,1
ORD-042077,17-05-2026,B,82.93,1
ORD-042078,07-05-2026,B,98.77,1
ORD-042079,15-05-2026,B,108.64,1
ORD-042080,10-05-2026,B,85.79,1
ORD-042081,01-05-2026,B,85.95,1
ORD-042082,18-05-2026,B,107.61,1
ORD-042083,20-05-2026,B,95.22,1
ORD-042084,01-05-2026,B,108.41,1
ORD-042085,24-05-2026,B,80.2,1
ORD-042086,13-05-2026,B,104.43,0
ORD-042087,14-05-2026,B,94.87,1
ORD-042088,15-05-2026,B,109.52,1
ORD-042089,11-05-2026,B,67.89,1
ORD-042090,29-05-2026,B,77.91,1
ORD-042091,28-05-2026,B,128.76,1
ORD-042092,10-05-2026,B,133.85,1
ORD-042093,01-05-2026,B,118.58,1
ORD-042094,08-05-2026,B,83.34,1
ORD-042095,15-05-2026,B,111.37,1
ORD-042096,26-05-2026,B,106.55,1
ORD-042097,08-05-2026,B,113.54,1
ORD-042098,25-05-2026,B,89.46,1
ORD-042099,16-05-2026,B,129.88,1
ORD-042100,02-05-2026,B,116.54,1
ORD-042101,19-05-2026,B,33.39,1
ORD-042102,19-05-2026,B,72.87,1
ORD-042103,01-05-2026,B,111.19,1
ORD-042104,17-05-2026,B,115.27,1
ORD-042105,14-05-2026,B,107.85,1
ORD-042106,24-05-2026,B,108.5,1
ORD-042107,11-05-2026,B,75.41,1
ORD-042108,19-05-2026,B,89.1,1
ORD-042109,05-05-2026,B,109.19,1
ORD-042110,12-05-2026,B,98.55,1
ORD-042111,17-05-2026,B,102.64,1
ORD-042112,25-05-2026,B,112.99,1
ORD-042113,02-05-2026,B,89.96,1
ORD-042114,24-05-2026,B,95.11,1
ORD-042115,13-05-2026,B,106.72,1
ORD-042116,17-05-2026,B,91.02,1
ORD-042117,14-05-2026,B,63.13,1
ORD-042118,02-05-2026,B,71.74,1
ORD-042119,17-05-2026,B,102.95,1
ORD-042120,12-05-2026,B,93.02,1
ORD-042121,22-05-2026,B,104.11,1
ORD-042122,11-05-2026,B,119.44,1
ORD-042123,22-05-2026,B,78.48,1
ORD-042124,03-05-2026,B,107.04,1
ORD-042125,22-05-2026,B,96.49,1
ORD-042126,05-05-2026,B,95.76,1
ORD-042127,21-05-2026,B,96.88,1
ORD-042128,26-05-2026,B,89.2,1
ORD-042129,12-05-2026,B,104.29,1
ORD-042130,17-05-2026,B,89.53,1
ORD-042131,21-05-2026,B,66.52,1
ORD-042132,01-05-2026,B,102.6,1
ORD-042133,17-05-2026,B,66.28,1
ORD-042134,12-05-2026,B,112.41,1
ORD-042135,15-05-2026,B,93.79,0
ORD-042136,28-05-2026,B,101.77,1
ORD-042137,05-05-2026,B,84.85,0
ORD-042138,04-05-2026,B,118.55,1
ORD-042139,18-05-2026,B,102.37,1
ORD-042140,10-05-2026,B,90.87,1
ORD-042141,09-05-2026,B,144.84,1
ORD-042142,16-05-2026,B,83.31,1
ORD-042143,27-05-2026,B,82.45,1
ORD-042144,22-05-2026,B,85.07,1
ORD-042145,20-05-2026,B,139.63,1
ORD-042146,11-05-2026,B,78.06,1
ORD-042147,09-05-2026,B,116.24,0
ORD-042148,29-05-2026,B,88.78,1
ORD-042149,24-05-2026,B,102.24,0
ORD-042150,18-05-2026,B,87.98,1
ORD-042151,13-05-2026,B,129.83,1
ORD-042152,30-05-2026,B,77.14,1
ORD-042153,11-05-2026,B,88.96,1
ORD-042154,04-05-2026,B,88.7,1
ORD-042155,23-05-2026,B,100.07,1
ORD-042156,26-05-2026,B,62.23,1
ORD-042157,10-05-2026,B,58.57,1
ORD-042158,15-05-2026,B,87.52,1
ORD-042159,07-05-2026,B,68.87,1
ORD-042160,29-05-2026,B,106.62,1
ORD-042161,28-05-2026,B,91.39,1
ORD-042162,22-05-2026,B,91.39,1
ORD-042163,09-05-2026,B,103.25,1
ORD-042164,11-05-2026,B,117.88,1
ORD-042165,24-05-2026,B,81.69,1
ORD-042166,29-05-2026,B,101.96,1
ORD-042167,07-05-2026,B,103.08,1
ORD-042168,12-05-2026,B,105.4,1
ORD-042169,14-05-2026,B,83.23,1
ORD-042170,18-05-2026,B,78.19,1
ORD-042171,05-05-2026,B,75.26,1
ORD-042172,12-05-2026,B,87.72,1
ORD-042173,02-05-2026,B,128.04,1
ORD-042174,10-05-2026,B,73.52,1
ORD-042175,13-05-2026,B,83.92,1
ORD-042176,22-05-2026,B,115.58,1
ORD-042177,16-05-2026,B,99.53,1
ORD-042178,26-05-2026,B,111.18,1
ORD-042179,04-05-2026,B,122.59,1
ORD-042180,03-05-2026,B,85.98,0
ORD-042181,28-05-2026,B,111.57,1
ORD-042182,18-05-2026,B,60.7,1
ORD-042183,28-05-2026,B,93.24,1
ORD-042184,09-05-2026,B,100.24,1
ORD-042185,23-05-2026,B,92.05,1
ORD-042186,25-05-2026,B,112.83,1
ORD-042187,24-05-2026,B,72.51,1
ORD-042188,23-05-2026,B,89.92,1
ORD-042189,20-05-2026,B,99.65,0
ORD-042190,13-05-2026,B,101.7,1
ORD-042191,13-05-2026,B,109.94,1
ORD-042192,13-05-2026,B,73.64,1
ORD-042193,20-05-2026,B,117.27,1
ORD-042194,08-05-2026,B,93.39,1
ORD-042195,20-05-2026,B,114.04,1
ORD-042196,25-05-2026,B,77.05,1
ORD-042197,11-05-2026,B,75.58,1
ORD-042198,21-05-2026,B,90.45,1
ORD-042199,16-05-2026,B,108.2,1
ORD-042200,11-05-2026,B,122.41,0
ORD-042201,06-05-2026,B,68.86,1
ORD-042202,28-05-2026,B,110.11,1
ORD-042203,12-05-2026,B,111.97,1
ORD-042204,28-05-2026,B,84.44,1
ORD-042205,24-05-2026,B,84.55,1
ORD-042206,17-05-2026,B,102.52,1
ORD-042207,05-05-2026,B,72.4,1
ORD-042208,27-05-2026,B,101.07,1
ORD-042209,14-05-2026,B,117.73,1
ORD-042210,16-05-2026,B,58.05,1
ORD-042211,03-05-2026,B,124.6,1
ORD-042212,16-05-2026,B,114.4,1
ORD-042213,10-05-2026,B,87.04,1
ORD-042214,07-05-2026,B,97.4,1
ORD-042215,25-05-2026,B,85.73,1
ORD-042216,27-05-2026,B,73.27,1
ORD-042217,25-05-2026,B,62,0
ORD-042218,24-05-2026,B,104.75,1
ORD-042219,19-05-2026,B,84.9,1
ORD-042220,03-05-2026,B,120.53,1
ORD-042221,27-05-2026,B,58.75,1
ORD-042222,07-05-2026,B,111.95,1
ORD-042223,07-05-2026,B,112.56,1
ORD-042224,16-05-2026,B,139.75,1
ORD-042225,02-05-2026,B,79.84,1
ORD-042226,02-05-2026,B,41.26,1
ORD-042227,17-05-2026,B,73.43,1
ORD-042228,13-05-2026,B,93.98,1
ORD-042229,30-05-2026,B,85.42,1
ORD-042230,26-05-2026,B,113.93,1
ORD-042231,20-05-2026,B,104.65,1
ORD-042232,04-05-2026,B,93.11,1
ORD-042233,07-05-2026,B,100.83,1
ORD-042234,28-05-2026,B,92.28,1
ORD-042235,21-05-2026,B,113.69,1
ORD-042236,04-05-2026,B,103.94,1
ORD-042237,25-05-2026,B,92.79,1
ORD-042238,15-05-2026,B,116.65,0
ORD-042239,11-05-2026,B,59.06,1
ORD-042240,02-05-2026,B,100.8,1
ORD-042241,08-05-2026,B,97.16,0
ORD-042242,28-05-2026,B,82.49,0
ORD-042243,21-05-2026,B,90.83,1
ORD-042244,01-05-2026,B,100.95,1
ORD-042245,07-05-2026,B,59.02,1
ORD-042246,27-05-2026,B,81.79,1
ORD-042247,07-05-2026,B,91.18,1
ORD-042248,18-05-2026,B,111.29,1
ORD-042249,16-05-2026,B,122.84,1
ORD-042250,28-05-2026,B,76.27,1
ORD-042251,14-05-2026,B,79.91,1
ORD-042252,23-05-2026,B,137.08,1
ORD-042253,05-05-2026,B,88.76,1
ORD-042254,14-05-2026,B,119.18,1
ORD-042255,24-05-2026,B,104.41,1
ORD-042256,05-05-2026,B,47.93,0
ORD-042257,03-05-2026,B,90.93,1
ORD-042258,30-05-2026,B,89.58,1
ORD-042259,15-05-2026,B,86.61,1
ORD-042260,28-05-2026,B,98.03,1
ORD-042261,24-05-2026,B,99.02,1
ORD-042262,24-05-2026,B,118.3,1
ORD-042263,20-05-2026,B,80.88,1
ORD-042264,10-05-2026,B,113.27,1
ORD-042265,30-05-2026,B,95.02,1
ORD-042266,06-05-2026,B,65.52,1
ORD-042267,25-05-2026,B,87.35,1
ORD-042268,05-05-2026,B,52.63,1
ORD-042269,14-05-2026,B,113.61,1
ORD-042270,16-05-2026,B,97.29,1
ORD-042271,02-05-2026,B,65.51,0
ORD-042272,20-05-2026,B,90.32,1
ORD-042273,11-05-2026,B,87.35,1
ORD-042274,30-05-2026,B,66.21,1
ORD-042275,08-05-2026,B,88.53,1
ORD-042276,10-05-2026,B,131.76,1
ORD-042277,10-05-2026,B,92.47,1
ORD-042278,02-05-2026,B,85.12,0
ORD-042279,18-05-2026,B,101.22,1
ORD-042280,14-05-2026,B,104.2,1
ORD-042281,11-05-2026,B,69.48,1
ORD-042282,08-05-2026,B,100.25,1
ORD-042283,13-05-2026,B,119.57,1
ORD-042284,17-05-2026,B,120.22,1
ORD-042285,13-05-2026,B,117.05,1
ORD-042286,01-05-2026,B,38.83,1
ORD-042287,03-05-2026,B,76.84,1
ORD-042288,16-05-2026,B,65.13,1
ORD-042289,02-05-2026,B,77.71,1
ORD-042290,27-05-2026,B,117.24,1
ORD-042291,14-05-2026,B,84.16,1
ORD-042292,05-05-2026,B,92.13,0
ORD-042293,20-05-2026,B,97.71,1
ORD-042294,13-05-2026,B,93.82,1
ORD-042295,18-05-2026,B,102.81,1
ORD-042296,21-05-2026,B,65.24,1
ORD-042297,03-05-2026,B,59.7,1
ORD-042298,21-05-2026,B,128.62,1
ORD-042299,03-05-2026,B,93.57,1
ORD-042300,28-05-2026,B,82.95,1
ORD-042301,17-05-2026,B,100.65,1
ORD-042302,12-05-2026,B,93.26,1
ORD-042303,16-05-2026,B,130.99,1
ORD-042304,13-05-2026,B,46.72,1
ORD-042305,09-05-2026,B,99.48,1
ORD-042306,24-05-2026,B,82.42,1
ORD-042307,26-05-2026,B,93.78,0
ORD-042308,24-05-2026,B,98.03,1
ORD-042309,06-05-2026,B,88.48,1
ORD-042310,26-05-2026,B,111.35,1
ORD-042311,26-05-2026,B,130.19,1
ORD-042312,29-05-2026,B,100.96,1
ORD-042313,16-05-2026,B,96.59,1
ORD-042314,23-05-2026,B,67.74,1
ORD-042315,21-05-2026,B,86.31,0
