order_id,operational_date,shift,picking_time_seconds
ORD-009328,2026-05-26,A,120.78
ORD-015003,2026-05-19,A,142.02
ORD-028130,2026-05-16,B,105.26
ORD-009109,2026-05-27,A,123.7
ORD-002621,2026-05-27,A,133.84
ORD-038005,2026-05-04,B,77.55
ORD-005472,2026-05-08,A,115.1
ORD-020997,2026-05-05,A,122.61
ORD-010780,2026-05-09,A,127.72
ORD-023589,2026-05-03,B,144.45
ORD-008822,2026-05-04,A,93.78
ORD-035346,2026-05-01,B,135.37
ORD-008094,2026-05-13,A,109.72
ORD-019919,2026-05-20,A,130.26
ORD-001341,2026-05-24,A,96.14
ORD-035287,2026-05-06,B,136.39
ORD-012022,2026-05-17,A,115.69
ORD-028753,2026-05-07,B,88.07
ORD-028656,2026-05-14,B,98.68
ORD-021149,2026-05-22,A,129.14
ORD-025680,2026-05-02,B,124.89
ORD-009605,2026-05-10,A,146.52
ORD-037915,2026-05-07,B,97.46
ORD-010789,2026-05-14,A,117.22
ORD-042668,2026-05-15,B,104.76
ORD-038676,2026-05-22,B,85.55
ORD-041537,2026-05-01,B,140.15
ORD-028535,2026-05-22,B,103.29
ORD-026261,2026-05-21,B,89.04
ORD-035579,2026-05-23,B,116.01
ORD-003927,2026-05-03,A,100.96
ORD-021415,2026-05-05,A,99.05
ORD-034354,2026-05-08,B,65.67
ORD-044643,2026-05-06,B,97.94
ORD-017248,2026-05-13,A,87.61
ORD-021760,2026-05-26,A,132.16
ORD-035764,2026-05-12,B,86.0
ORD-019020,2026-05-13,A,101.19
ORD-033250,2026-05-18,B,86.42
ORD-001603,2026-05-04,A,118.82
ORD-033683,2026-05-25,B,127.41
ORD-029004,2026-05-16,B,115.45
ORD-009224,2026-05-21,A,138.32
ORD-043710,2026-05-18,B,106.66
ORD-022626,2026-05-13,B,78.92
ORD-023459,2026-05-08,B,103.33
ORD-015423,2026-05-12,A,153.83
ORD-014900,2026-05-27,A,124.32
ORD-021771,2026-05-06,A,115.84
ORD-005280,2026-05-15,A,119.34
ORD-026262,2026-05-07,B,93.78
ORD-007571,2026-05-09,A,143.43
ORD-017411,2026-05-18,A,126.5
ORD-019578,2026-05-27,A,115.55
ORD-024376,2026-05-14,B,49.54
ORD-021867,2026-05-09,A,144.48
ORD-035862,2026-05-03,B,90.57
ORD-026592,2026-05-16,B,54.3
ORD-005540,2026-05-24,A,118.29
ORD-016711,2026-05-05,A,120.15
ORD-006883,2026-05-19,A,124.94
ORD-000958,2026-05-22,A,84.9
ORD-041248,2026-05-18,B,81.46
ORD-009304,2026-05-28,A,107.27
ORD-014320,2026-05-28,A,107.38
ORD-015797,2026-05-29,A,120.86
ORD-035358,2026-05-11,B,105.99
ORD-011030,2026-05-22,A,122.8
ORD-015885,2026-05-26,A,118.14
ORD-012917,2026-05-19,A,129.74
ORD-002172,2026-05-20,A,118.66
ORD-003711,2026-05-10,A,102.3
ORD-002268,2026-05-22,A,82.52
ORD-039285,2026-05-15,B,80.73
ORD-004487,2026-05-18,A,114.72
ORD-021884,2026-05-12,A,133.95
ORD-001110,2026-05-27,A,110.27
ORD-020808,2026-05-15,A,97.29
ORD-004475,2026-05-04,A,116.96
ORD-023173,2026-05-06,B,100.73
ORD-010674,2026-05-09,A,96.06
ORD-043674,2026-05-07,B,143.58
ORD-027067,2026-05-25,B,121.82
ORD-043001,2026-05-08,B,81.46
ORD-003222,2026-05-21,A,136.05
ORD-027021,2026-05-12,B,53.48
ORD-041275,2026-05-10,B,91.83
ORD-029152,2026-05-04,B,105.01
ORD-027548,2026-05-28,B,108.64
ORD-033699,2026-05-28,B,102.99
ORD-011114,2026-05-16,A,106.67
ORD-007690,2026-05-11,A,121.12
ORD-011386,2026-05-26,A,140.44
ORD-043430,2026-05-26,B,104.62
ORD-025345,2026-05-27,B,130.6
ORD-031525,2026-05-13,B,113.8
ORD-009573,2026-05-10,A,92.85
ORD-001929,2026-05-04,A,118.03
ORD-027466,2026-05-03,B,88.56
ORD-034194,2026-05-27,B,51.31
ORD-026406,2026-05-01,B,83.69
ORD-014704,2026-05-18,A,102.92
ORD-033690,2026-05-03,B,77.67
ORD-044582,2026-05-27,B,90.16
ORD-025214,2026-05-01,B,84.14
ORD-028555,2026-05-30,B,90.04
ORD-001651,2026-05-14,A,109.86
ORD-025933,2026-05-17,B,128.53
ORD-042790,2026-05-01,B,109.08
ORD-023675,2026-05-13,B,57.64
ORD-012728,2026-05-14,A,107.62
ORD-028013,2026-05-30,B,84.57
ORD-023972,2026-05-21,B,82.48
ORD-028780,2026-05-06,B,90.08
ORD-039852,2026-05-30,B,103.71
ORD-021949,2026-05-09,A,125.86
ORD-013081,2026-05-02,A,100.02
ORD-038092,2026-05-12,B,63.69
ORD-014956,2026-05-20,A,125.15
ORD-011098,2026-05-22,A,142.68
ORD-007317,2026-05-30,A,124.86
ORD-006373,2026-05-19,A,115.53
ORD-018730,2026-05-21,A,125.27
ORD-000623,2026-05-16,A,132.8
ORD-007073,2026-05-27,A,128.48
ORD-030452,2026-05-17,B,113.73
ORD-013106,2026-05-05,A,130.55
ORD-006678,2026-05-17,A,107.46
ORD-022416,2026-05-11,A,134.08
ORD-014968,2026-05-17,A,125.72
ORD-041174,2026-05-23,B,72.06
ORD-028102,2026-05-13,B,99.73
ORD-034608,2026-05-21,B,70.92
ORD-017270,2026-05-08,A,108.07
ORD-000559,2026-05-18,A,99.31
ORD-014046,2026-05-11,A,121.91
ORD-023440,2026-05-16,B,112.96
ORD-001800,2026-05-23,A,126.47
ORD-010848,2026-05-21,A,90.49
ORD-000478,2026-05-27,A,94.38
ORD-002912,2026-05-10,A,96.85
ORD-000118,2026-05-10,A,112.51
ORD-037389,2026-05-18,B,82.72
ORD-009456,2026-05-25,A,114.95
ORD-016907,2026-05-18,A,132.02
ORD-020839,2026-05-26,A,89.98
ORD-011851,2026-05-27,A,108.94
ORD-036707,2026-05-01,B,120.74
ORD-025137,2026-05-23,B,71.64
ORD-008182,2026-05-25,A,105.78
ORD-036575,2026-05-23,B,115.01
ORD-040359,2026-05-05,B,90.94
ORD-026398,2026-05-25,B,76.46
ORD-036764,2026-05-03,B,80.97
ORD-032836,2026-05-24,B,104.34
ORD-036869,2026-05-27,B,84.01
ORD-042492,2026-05-25,B,131.28
ORD-001979,2026-05-30,A,116.76
ORD-029777,2026-05-08,B,109.17
ORD-039078,2026-05-04,B,93.93
ORD-012199,2026-05-02,A,120.76
ORD-039625,2026-05-18,B,101.84
ORD-028845,2026-05-28,B,96.1
ORD-016500,2026-05-30,A,109.57
ORD-037646,2026-05-18,B,84.34
ORD-026106,2026-05-13,B,62.64
ORD-018822,2026-05-17,A,133.21
ORD-012090,2026-05-18,A,90.77
ORD-026280,2026-05-05,B,65.27
ORD-017389,2026-05-07,A,139.11
ORD-016838,2026-05-28,A,90.82
ORD-010769,2026-05-02,A,108.7
ORD-042836,2026-05-20,B,91.29
ORD-022423,2026-05-23,A,121.82
ORD-032777,2026-05-04,B,76.86
ORD-040469,2026-05-21,B,129.6
ORD-012430,2026-05-30,A,105.27
ORD-038966,2026-05-09,B,81.42
ORD-017381,2026-05-09,A,128.6
ORD-039601,2026-05-03,B,62.62
ORD-017963,2026-05-14,A,118.59
ORD-029583,2026-05-28,B,79.58
ORD-016163,2026-05-01,A,116.48
ORD-003205,2026-05-05,A,127.2
ORD-001666,2026-05-07,A,108.78
ORD-023537,2026-05-22,B,93.26
ORD-024967,2026-05-04,B,77.01
ORD-009080,2026-05-08,A,108.95
ORD-039571,2026-05-06,B,106.66
ORD-028057,2026-05-16,B,76.75
ORD-013281,2026-05-19,A,111.5
ORD-033437,2026-05-09,B,95.26
ORD-029748,2026-05-07,B,71.31
ORD-005402,2026-05-02,A,111.94
ORD-011780,2026-05-26,A,115.69
ORD-025560,2026-05-26,B,125.88
ORD-013224,2026-05-02,A,126.58
ORD-036313,2026-05-26,B,94.05
ORD-041896,2026-05-24,B,95.07
ORD-020391,2026-05-20,A,130.22
ORD-000406,2026-05-17,A,131.28
ORD-038146,2026-05-26,B,78.07
ORD-012377,2026-05-11,A,122.37
ORD-041997,2026-05-13,B,74.49
ORD-030343,2026-05-11,B,63.72
ORD-033966,2026-05-01,B,122.55
ORD-025869,2026-05-27,B,93.8
ORD-041522,2026-05-04,B,68.75
ORD-030222,2026-05-28,B,83.69
ORD-015127,2026-05-29,A,120.85
ORD-044963,2026-05-05,B,133.25
ORD-013037,2026-05-15,A,111.59
ORD-031977,2026-05-04,B,87.95
ORD-009406,2026-05-27,A,135.81
ORD-039336,2026-05-05,B,122.56
ORD-003815,2026-05-29,A,124.45
ORD-002720,2026-05-26,A,134.72
ORD-018767,2026-05-16,A,122.88
ORD-003962,2026-05-04,A,102.12
ORD-032625,2026-05-10,B,125.01
ORD-031167,2026-05-16,B,127.61
ORD-039972,2026-05-17,B,112.16
ORD-024721,2026-05-27,B,83.01
ORD-043079,2026-05-05,B,101.05
ORD-002030,2026-05-09,A,116.83
ORD-018958,2026-05-24,A,124.92
ORD-010291,2026-05-22,A,130.27
ORD-029452,2026-05-25,B,101.92
ORD-026623,2026-05-02,B,88.16
ORD-005334,2026-05-05,A,128.3
ORD-027496,2026-05-06,B,99.7
ORD-036548,2026-05-19,B,90.74
ORD-030075,2026-05-07,B,73.96
ORD-005213,2026-05-17,A,116.73
ORD-019565,2026-05-09,A,138.64
ORD-034625,2026-05-04,B,100.14
ORD-027265,2026-05-10,B,123.59
ORD-032220,2026-05-15,B,127.22
ORD-042690,2026-05-07,B,71.05
ORD-044480,2026-05-12,B,91.54
ORD-022561,2026-05-27,B,99.02
ORD-035961,2026-05-08,B,105.46
ORD-003684,2026-05-15,A,156.41
ORD-013739,2026-05-24,A,139.83
ORD-019468,2026-05-09,A,108.0
ORD-010542,2026-05-04,A,98.78
ORD-010602,2026-05-12,A,124.39
ORD-023445,2026-05-24,B,88.72
ORD-000676,2026-05-17,A,117.49
ORD-004727,2026-05-21,A,133.35
ORD-001383,2026-05-11,A,124.97
ORD-016995,2026-05-03,A,120.77
ORD-012348,2026-05-20,A,129.55
ORD-037633,2026-05-05,B,110.62
ORD-039986,2026-05-30,B,73.21
ORD-029466,2026-05-20,B,106.1
ORD-018930,2026-05-12,A,134.14
ORD-030100,2026-05-30,B,99.2
ORD-024659,2026-05-17,B,63.98
ORD-030240,2026-05-27,B,60.96
ORD-011042,2026-05-27,A,130.81
ORD-022326,2026-05-29,A,117.6
ORD-004992,2026-05-30,A,100.23
ORD-009220,2026-05-29,A,121.36
ORD-028575,2026-05-12,B,92.67
ORD-035775,2026-05-08,B,72.74
ORD-020858,2026-05-03,A,129.26
ORD-008833,2026-05-11,A,102.35
ORD-031884,2026-05-01,B,119.09
ORD-000439,2026-05-08,A,117.57
ORD-034294,2026-05-07,B,86.97
ORD-011153,2026-05-29,A,108.17
ORD-010320,2026-05-23,A,152.89
ORD-041084,2026-05-10,B,112.98
ORD-035733,2026-05-30,B,87.71
ORD-023289,2026-05-27,B,101.53
ORD-031445,2026-05-23,B,76.7
ORD-041000,2026-05-06,B,119.84
ORD-040652,2026-05-16,B,80.98
ORD-037724,2026-05-20,B,92.42
ORD-021607,2026-05-07,A,133.84
ORD-038360,2026-05-07,B,67.75
ORD-031252,2026-05-10,B,108.02
ORD-018199,2026-05-30,A,147.15
ORD-020490,2026-05-09,A,127.74
ORD-037620,2026-05-13,B,102.77
ORD-035371,2026-05-21,B,87.33
ORD-043869,2026-05-21,B,78.81
ORD-000324,2026-05-03,A,126.94
ORD-014790,2026-05-09,A,99.14
ORD-044948,2026-05-01,B,102.75
ORD-017644,2026-05-01,A,120.46
ORD-033453,2026-05-05,B,104.77
ORD-001537,2026-05-27,A,110.57
ORD-041697,2026-05-01,B,79.54
ORD-037771,2026-05-07,B,84.97
ORD-007146,2026-05-02,A,116.73
ORD-030576,2026-05-01,B,83.83
ORD-005634,2026-05-19,A,123.54
ORD-024692,2026-05-24,B,125.12
ORD-042153,2026-05-11,B,88.96
ORD-034832,2026-05-23,B,95.12
ORD-023417,2026-05-01,B,64.54
ORD-018202,2026-05-10,A,98.17
ORD-005820,2026-05-05,A,108.85
ORD-040566,2026-05-10,B,104.91
ORD-007038,2026-05-04,A,135.9
ORD-025106,2026-05-09,B,114.02
ORD-004119,2026-05-24,A,111.29
ORD-007797,2026-05-07,A,131.85
ORD-030964,2026-05-29,B,98.82
ORD-015746,2026-05-14,A,101.74
ORD-011614,2026-05-11,A,130.54
ORD-014809,2026-05-28,A,84.44
ORD-008513,2026-05-10,A,134.13
ORD-006822,2026-05-14,A,101.94
ORD-031058,2026-05-01,B,46.34
ORD-043610,2026-05-08,B,83.03
ORD-034528,2026-05-17,B,92.89
ORD-009473,2026-05-29,A,138.87
ORD-043545,2026-05-04,B,117.98
ORD-026951,2026-05-17,B,116.51
ORD-019222,2026-05-07,A,102.33
ORD-002958,2026-05-07,A,114.32
ORD-009463,2026-05-02,A,112.17
ORD-019158,2026-05-29,A,135.3
ORD-043768,2026-05-26,B,132.9
ORD-004692,2026-05-08,A,104.46
ORD-005051,2026-05-04,A,121.69
ORD-019548,2026-05-06,A,126.5
ORD-032554,2026-05-09,B,95.07
ORD-036660,2026-05-20,B,135.17
ORD-026359,2026-05-29,B,135.1
ORD-039211,2026-05-04,B,98.4
ORD-044343,2026-05-09,B,110.91
ORD-024195,2026-05-19,B,121.54
ORD-022097,2026-05-20,A,110.56
ORD-021256,2026-05-06,A,112.09
ORD-025540,2026-05-12,B,108.61
ORD-021359,2026-05-15,A,100.88
ORD-035427,2026-05-03,B,69.83
ORD-012829,2026-05-10,A,140.08
ORD-038725,2026-05-04,B,48.05
ORD-016057,2026-05-25,A,126.85
ORD-030911,2026-05-30,B,107.59
ORD-026628,2026-05-19,B,132.58
ORD-019984,2026-05-02,A,118.65
ORD-004034,2026-05-14,A,103.57
ORD-041483,2026-05-21,B,83.24
ORD-032241,2026-05-15,B,83.3
ORD-003106,2026-05-20,A,104.54
ORD-038232,2026-05-27,B,92.13
ORD-039428,2026-05-05,B,91.26
ORD-008215,2026-05-18,A,94.41
ORD-041180,2026-05-25,B,93.32
ORD-004888,2026-05-19,A,129.94
ORD-022387,2026-05-20,A,100.33
ORD-036729,2026-05-24,B,109.04
ORD-034692,2026-05-10,B,90.04
ORD-041445,2026-05-12,B,119.12
ORD-034884,2026-05-11,B,95.34
ORD-015986,2026-05-18,A,137.55
ORD-040139,2026-05-10,B,107.97
ORD-012598,2026-05-25,A,115.47
ORD-014300,2026-05-09,A,130.79
ORD-002069,2026-05-04,A,108.83
ORD-042661,2026-05-02,B,129.88
ORD-043137,2026-05-17,B,64.37
ORD-027128,2026-05-06,B,79.81
ORD-034128,2026-05-09,B,111.82
ORD-012152,2026-05-25,A,119.78
ORD-023702,2026-05-06,B,83.19
ORD-001864,2026-05-07,A,102.33
ORD-006654,2026-05-25,A,124.12
ORD-042373,2026-05-18,B,65.53
ORD-033755,2026-05-17,B,109.83
ORD-005632,2026-05-10,A,147.5
ORD-035078,2026-05-26,B,92.09
ORD-022328,2026-05-04,A,127.16
ORD-031411,2026-05-25,B,90.18
ORD-043512,2026-05-13,B,99.1
ORD-010317,2026-05-07,A,103.0
ORD-031503,2026-05-11,B,72.57
ORD-021442,2026-05-08,A,108.99
ORD-020480,2026-05-29,A,115.92
ORD-020395,2026-05-25,A,110.98
ORD-043405,2026-05-28,B,105.33
ORD-016011,2026-05-02,A,109.8
ORD-027626,2026-05-22,B,122.85
ORD-040209,2026-05-03,B,94.43
ORD-004427,2026-05-18,A,126.92
ORD-035935,2026-05-07,B,87.11
ORD-030448,2026-05-09,B,74.12
ORD-020262,2026-05-22,A,143.64
ORD-011884,2026-05-01,A,104.96
ORD-016773,2026-05-13,A,127.11
ORD-002016,2026-05-20,A,98.76
ORD-011328,2026-05-07,A,89.34
ORD-014295,2026-05-23,A,107.08
ORD-023549,2026-05-20,B,97.44
ORD-007551,2026-05-02,A,116.64
ORD-023533,2026-05-19,B,106.95
ORD-001148,2026-05-10,A,128.09
ORD-005983,2026-05-06,A,133.35
ORD-018817,2026-05-14,A,125.49
ORD-034893,2026-05-05,B,105.75
ORD-009396,2026-05-07,A,98.74
ORD-015056,2026-05-17,A,116.62
ORD-025996,2026-05-04,B,83.16
ORD-018772,2026-05-05,A,143.03
ORD-020365,2026-05-07,A,119.1
ORD-030936,2026-05-13,B,81.19
ORD-039101,2026-05-29,B,109.33
ORD-019886,2026-05-30,A,144.42
ORD-033031,2026-05-24,B,92.48
ORD-038607,2026-05-25,B,78.34
ORD-003338,2026-05-20,A,85.39
ORD-024655,2026-05-18,B,64.05
ORD-037056,2026-05-22,B,94.53
ORD-033133,2026-05-19,B,73.51
ORD-001549,2026-05-13,A,119.88
ORD-008056,2026-05-04,A,115.62
ORD-014380,2026-05-11,A,121.23
ORD-018088,2026-05-15,A,118.39
ORD-021472,2026-05-18,A,94.83
ORD-014609,2026-05-05,A,134.99
ORD-030644,2026-05-07,B,99.5
ORD-003787,2026-05-26,A,110.56
ORD-003423,2026-05-10,A,110.06
ORD-006172,2026-05-26,A,120.82
ORD-039125,2026-05-11,B,112.74
ORD-025123,2026-05-05,B,53.56
ORD-019582,2026-05-11,A,133.48
ORD-018325,2026-05-03,A,109.72
ORD-043858,2026-05-19,B,116.02
ORD-040067,2026-05-12,B,129.27
ORD-019050,2026-05-02,A,97.87
ORD-001624,2026-05-02,A,117.6
ORD-021984,2026-05-29,A,125.33
ORD-014315,2026-05-12,A,120.41
ORD-029344,2026-05-29,B,117.18
ORD-024364,2026-05-02,B,110.42
ORD-001456,2026-05-09,A,115.51
ORD-031310,2026-05-01,B,75.61
ORD-030626,2026-05-07,B,90.25
ORD-012392,2026-05-30,A,93.2
ORD-025338,2026-05-07,B,108.75
ORD-008499,2026-05-09,A,122.45
ORD-021960,2026-05-09,A,109.41
ORD-044452,2026-05-16,B,106.3
ORD-031872,2026-05-24,B,77.85
ORD-041597,2026-05-29,B,66.64
ORD-003932,2026-05-06,A,118.88
ORD-037177,2026-05-02,B,64.89
ORD-013462,2026-05-29,A,118.04
ORD-006818,2026-05-19,A,101.64
ORD-018018,2026-05-17,A,107.24
ORD-044388,2026-05-21,B,63.38
ORD-041091,2026-05-14,B,99.42
ORD-044768,2026-05-13,B,81.19
ORD-041945,2026-05-15,B,100.96
ORD-033821,2026-05-25,B,117.12
ORD-015061,2026-05-24,A,125.7
ORD-035880,2026-05-09,B,71.3
ORD-029582,2026-05-03,B,87.96
ORD-002952,2026-05-29,A,119.36
ORD-042149,2026-05-24,B,102.24
ORD-025590,2026-05-02,B,122.05
ORD-009298,2026-05-11,A,133.99
ORD-037906,2026-05-21,B,81.29
ORD-039300,2026-05-16,B,74.04
ORD-014679,2026-05-27,A,115.45
ORD-043860,2026-05-26,B,49.03
ORD-022646,2026-05-02,B,85.06
ORD-034013,2026-05-28,B,62.79
ORD-019062,2026-05-02,A,119.87
ORD-032384,2026-05-23,B,100.33
ORD-025644,2026-05-04,B,102.18
ORD-032510,2026-05-19,B,79.93
ORD-016633,2026-05-28,A,132.18
ORD-039751,2026-05-20,B,89.51
ORD-018203,2026-05-21,A,114.98
ORD-042816,2026-05-02,B,76.45
ORD-014038,2026-05-01,A,120.62
ORD-042158,2026-05-15,B,87.52
ORD-012147,2026-05-18,A,120.14
ORD-036009,2026-05-05,B,59.3
ORD-006600,2026-05-14,A,124.94
ORD-005022,2026-05-29,A,113.44
ORD-015460,2026-05-13,A,138.32
ORD-024597,2026-05-18,B,98.52
ORD-021568,2026-05-01,A,102.46
ORD-021823,2026-05-01,A,145.76
ORD-044422,2026-05-23,B,101.31
ORD-004867,2026-05-30,A,131.57
ORD-011313,2026-05-12,A,121.2
ORD-044572,2026-05-11,B,97.09
ORD-038589,2026-05-19,B,69.79
ORD-038559,2026-05-18,B,93.5
ORD-037916,2026-05-05,B,98.28
ORD-025810,2026-05-20,B,110.67
ORD-015979,2026-05-23,A,124.31
ORD-011491,2026-05-26,A,97.91
ORD-015828,2026-05-02,A,106.81
ORD-023978,2026-05-25,B,89.38
ORD-012375,2026-05-26,A,146.81
ORD-043602,2026-05-25,B,78.04
ORD-023141,2026-05-22,B,119.27
ORD-004597,2026-05-05,A,129.66
ORD-025334,2026-05-29,B,84.41
ORD-024196,2026-05-26,B,94.48
ORD-005078,2026-05-27,A,125.29
ORD-034725,2026-05-01,B,91.96
ORD-013871,2026-05-10,A,110.0
ORD-007041,2026-05-21,A,138.38
ORD-040007,2026-05-10,B,123.84
ORD-012158,2026-05-09,A,126.19
ORD-038672,2026-05-25,B,72.42
ORD-043682,2026-05-19,B,96.52
ORD-009124,2026-05-13,A,116.73
ORD-003420,2026-05-09,A,104.19
ORD-002171,2026-05-25,A,93.36
ORD-007746,2026-05-03,A,137.18
ORD-019563,2026-05-15,A,120.25
ORD-014933,2026-05-01,A,134.68
ORD-025306,2026-05-19,B,134.76
ORD-012929,2026-05-02,A,139.45
ORD-003063,2026-05-29,A,102.85
ORD-025728,2026-05-18,B,87.92
ORD-019529,2026-05-10,A,94.62
ORD-024212,2026-05-17,B,122.73
ORD-024427,2026-05-23,B,71.8
ORD-001570,2026-05-24,A,100.51
ORD-002522,2026-05-06,A,125.49
ORD-037268,2026-05-20,B,90.18
ORD-031698,2026-05-03,B,108.13
ORD-034774,2026-05-14,B,90.94
ORD-030520,2026-05-08,B,91.28
ORD-018473,2026-05-03,A,122.82
ORD-004199,2026-05-05,A,106.11
ORD-022788,2026-05-02,B,111.89
ORD-026745,2026-05-12,B,62.25
ORD-019107,2026-05-04,A,132.83
ORD-043813,2026-05-03,B,106.31
ORD-025747,2026-05-05,B,62.4
ORD-023612,2026-05-20,B,128.01
ORD-010752,2026-05-09,A,111.48
ORD-041288,2026-05-08,B,70.61
ORD-010464,2026-05-02,A,130.13
ORD-023635,2026-05-08,B,101.27
ORD-042122,2026-05-11,B,119.44
ORD-005921,2026-05-07,A,117.97
ORD-019316,2026-05-12,A,136.77
ORD-018416,2026-05-03,A,136.3
ORD-000866,2026-05-16,A,121.96
ORD-020158,2026-05-15,A,101.29
ORD-025493,2026-05-20,B,65.04
ORD-009122,2026-05-22,A,135.79
ORD-027525,2026-05-06,B,94.1
ORD-025731,2026-05-28,B,93.14
ORD-008020,2026-05-27,A,109.94
ORD-033634,2026-05-28,B,105.33
ORD-025179,2026-05-14,B,98.22
ORD-011192,2026-05-29,A,140.36
ORD-023817,2026-05-30,B,120.85
ORD-023244,2026-05-07,B,117.77
ORD-017758,2026-05-21,A,117.13
ORD-043222,2026-05-14,B,101.22
ORD-033122,2026-05-15,B,86.25
ORD-026788,2026-05-22,B,114.17
ORD-019497,2026-05-15,A,119.56
ORD-026295,2026-05-09,B,87.57
ORD-004947,2026-05-03,A,118.8
ORD-025947,2026-05-01,B,64.71
ORD-001091,2026-05-13,A,81.24
ORD-023287,2026-05-23,B,87.36
ORD-029629,2026-05-06,B,109.2
ORD-024228,2026-05-29,B,97.9
ORD-008832,2026-05-25,A,83.23
ORD-012132,2026-05-16,A,147.85
ORD-016573,2026-05-12,A,99.63
ORD-020314,2026-05-27,A,110.56
ORD-011274,2026-05-11,A,133.44
ORD-012449,2026-05-12,A,126.45
ORD-033556,2026-05-22,B,71.41
ORD-018182,2026-05-22,A,118.79
ORD-034474,2026-05-02,B,86.89
ORD-012345,2026-05-15,A,125.18
ORD-031218,2026-05-26,B,73.76
ORD-030135,2026-05-19,B,77.78
ORD-023470,2026-05-05,B,76.16
ORD-034585,2026-05-02,B,68.72
ORD-028727,2026-05-25,B,106.64
ORD-012531,2026-05-05,A,121.55
ORD-004057,2026-05-18,A,133.61
ORD-038505,2026-05-15,B,83.24
ORD-029642,2026-05-17,B,104.35
ORD-028372,2026-05-23,B,78.97
ORD-004987,2026-05-09,A,106.33
ORD-038922,2026-05-23,B,74.29
ORD-044707,2026-05-22,B,69.19
ORD-018081,2026-05-16,A,110.74
ORD-005784,2026-05-18,A,85.82
ORD-022192,2026-05-10,A,124.57
ORD-043174,2026-05-08,B,37.54
ORD-011923,2026-05-11,A,158.22
ORD-016406,2026-05-02,A,126.9
ORD-043577,2026-05-30,B,70.22
ORD-030696,2026-05-20,B,75.18
ORD-037247,2026-05-04,B,90.99
ORD-011021,2026-05-08,A,124.95
ORD-033561,2026-05-28,B,71.38
ORD-011048,2026-05-05,A,122.74
ORD-041041,2026-05-03,B,91.26
ORD-038858,2026-05-30,B,63.51
ORD-006358,2026-05-12,A,149.85
ORD-019460,2026-05-08,A,123.43
ORD-020853,2026-05-20,A,101.22
ORD-003604,2026-05-07,A,102.95
ORD-003771,2026-05-01,A,119.91
ORD-001215,2026-05-06,A,126.39
ORD-004906,2026-05-26,A,133.33
ORD-033900,2026-05-17,B,88.75
ORD-028606,2026-05-17,B,136.23
ORD-002803,2026-05-26,A,125.39
ORD-011101,2026-05-16,A,148.29
ORD-044051,2026-05-28,B,67.78
ORD-035756,2026-05-22,B,99.87
ORD-024033,2026-05-08,B,98.49
ORD-029086,2026-05-18,B,99.02
ORD-017818,2026-05-11,A,125.85
ORD-005874,2026-05-13,A,120.26
ORD-012968,2026-05-28,A,124.69
ORD-037479,2026-05-23,B,53.97
ORD-044745,2026-05-16,B,60.88
ORD-005650,2026-05-22,A,90.64
ORD-028969,2026-05-13,B,107.0
ORD-014576,2026-05-02,A,101.23
ORD-033051,2026-05-20,B,114.44
ORD-032577,2026-05-15,B,53.43
ORD-023998,2026-05-15,B,119.28
ORD-030172,2026-05-09,B,99.22
ORD-033316,2026-05-13,B,66.21
ORD-027948,2026-05-13,B,46.87
ORD-024288,2026-05-07,B,89.32
ORD-040207,2026-05-16,B,120.48
ORD-033879,2026-05-12,B,98.88
ORD-032049,2026-05-06,B,62.56
ORD-030402,2026-05-08,B,85.88
ORD-008569,2026-05-12,A,133.5
ORD-042987,2026-05-11,B,98.88
ORD-006186,2026-05-19,A,120.61
ORD-028174,2026-05-27,B,97.41
ORD-039790,2026-05-02,B,86.47
ORD-024271,2026-05-09,B,78.96
ORD-019287,2026-05-06,A,113.51
ORD-001322,2026-05-02,A,141.53
ORD-028894,2026-05-03,B,58.48
ORD-036460,2026-05-14,B,96.92
ORD-009389,2026-05-11,A,123.88
ORD-009404,2026-05-04,A,122.29
ORD-040198,2026-05-21,B,90.11
ORD-028439,2026-05-27,B,102.06
ORD-012487,2026-05-18,A,133.17
ORD-006792,2026-05-13,A,139.66
ORD-043501,2026-05-11,B,98.43
ORD-028657,2026-05-11,B,104.23
ORD-011977,2026-05-20,A,123.72
ORD-031926,2026-05-15,B,85.38
ORD-003115,2026-05-08,A,117.72
ORD-036403,2026-05-28,B,102.1
ORD-006044,2026-05-24,A,136.44
ORD-024341,2026-05-10,B,126.36
ORD-013831,2026-05-24,A,127.78
ORD-014115,2026-05-29,A,135.3
ORD-041219,2026-05-09,B,46.25
ORD-044127,2026-05-06,B,90.53
ORD-041633,2026-05-07,B,96.05
ORD-030736,2026-05-28,B,103.41
ORD-014917,2026-05-03,A,104.47
ORD-042483,2026-05-02,B,89.87
ORD-037345,2026-05-06,B,121.71
ORD-037454,2026-05-23,B,107.09
ORD-036565,2026-05-02,B,101.78
ORD-008999,2026-05-25,A,104.4
ORD-029809,2026-05-29,B,89.75
ORD-011931,2026-05-06,A,117.76
ORD-036751,2026-05-17,B,62.41
ORD-031851,2026-05-09,B,115.64
ORD-029545,2026-05-23,B,115.04
ORD-018144,2026-05-19,A,122.29
ORD-026919,2026-05-09,B,105.79
ORD-014672,2026-05-17,A,119.15
ORD-029061,2026-05-24,B,128.18
ORD-014890,2026-05-11,A,102.4
ORD-013569,2026-05-08,A,113.78
ORD-002143,2026-05-29,A,119.29
ORD-027777,2026-05-25,B,56.08
