order_id,packing_accuracy_status
ORD-032977,1
ORD-032978,1
ORD-032979,1
ORD-032980,1
ORD-032981,1
ORD-032982,1
ORD-032983,1
ORD-032984,1
ORD-032985,1
ORD-032986,1
ORD-032987,1
ORD-032988,1
ORD-032989,1
ORD-032990,0
ORD-032991,1
ORD-032992,1
ORD-032993,1
ORD-032994,0
ORD-032995,1
ORD-032996,1
ORD-032997,1
ORD-032998,1
ORD-032999,1
ORD-033000,1
ORD-033001,1
ORD-033002,1
ORD-033003,1
ORD-033004,1
ORD-033005,1
ORD-033006,1
ORD-033007,1
ORD-033008,1
ORD-033009,1
ORD-033010,1
ORD-033011,1
ORD-033012,1
ORD-033013,1
ORD-033014,1
ORD-033015,1
ORD-033016,1
ORD-033017,1
ORD-033018,1
ORD-033019,1
ORD-033020,1
ORD-033021,1
ORD-033022,1
ORD-033023,1
ORD-033024,1
ORD-033025,1
ORD-033026,1
ORD-033027,1
ORD-033028,1
ORD-033029,1
ORD-033030,1
ORD-033031,1
ORD-033032,1
ORD-033033,1
ORD-033034,1
ORD-033035,1
ORD-033036,1
ORD-033037,1
ORD-033038,1
ORD-033039,1
ORD-033040,1
ORD-033041,1
ORD-033042,1
ORD-033043,1
ORD-033044,1
ORD-033045,1
ORD-033046,1
ORD-033047,1
ORD-033048,1
ORD-033049,1
ORD-033050,1
ORD-033051,1
ORD-033052,1
ORD-033053,1
ORD-033054,1
ORD-033055,0
ORD-033056,1
ORD-033057,1
ORD-033058,1
ORD-033059,1
ORD-033060,1
ORD-033061,1
ORD-033062,1
ORD-033063,1
ORD-033064,1
ORD-033065,1
ORD-033066,0
ORD-033067,1
ORD-033068,1
ORD-033069,1
ORD-033070,1
ORD-033071,1
ORD-033072,1
ORD-033073,1
ORD-033074,1
ORD-033075,1
ORD-033076,0
ORD-033077,0
ORD-033078,1
ORD-033079,1
ORD-033080,1
ORD-033081,1
ORD-033082,1
ORD-033083,1
ORD-033084,1
ORD-033085,1
ORD-033086,1
ORD-033087,1
ORD-033088,1
ORD-033089,1
ORD-033090,1
ORD-033091,1
ORD-033092,1
ORD-033093,1
ORD-033094,1
ORD-033095,1
ORD-033096,1
ORD-033097,1
ORD-033098,1
ORD-033099,1
ORD-033100,1
ORD-033101,1
ORD-033102,1
ORD-033103,1
ORD-033104,1
ORD-033105,1
ORD-033106,1
ORD-033107,1
ORD-033108,0
ORD-033109,0
ORD-033110,1
ORD-033111,1
ORD-033112,1
ORD-033113,1
ORD-033114,1
ORD-033115,1
ORD-033116,1
ORD-033117,1
ORD-033118,0
ORD-033119,1
ORD-033120,1
ORD-033121,1
ORD-033122,1
ORD-033123,1
ORD-033124,1
ORD-033125,1
ORD-033126,0
ORD-033127,1
ORD-033128,1
ORD-033129,1
ORD-033130,1
ORD-033131,1
ORD-033132,1
ORD-033133,1
ORD-033134,0
ORD-033135,1
ORD-033136,1
ORD-033137,1
ORD-033138,0
ORD-033139,1
ORD-033140,1
ORD-033141,1
ORD-033142,1
ORD-033143,1
ORD-033144,1
ORD-033145,1
ORD-033146,1
ORD-033147,1
ORD-033148,1
ORD-033149,1
ORD-033150,1
ORD-033151,1
ORD-033152,1
ORD-033153,1
ORD-033154,1
ORD-033155,1
ORD-033156,1
ORD-033157,1
ORD-033158,1
ORD-033159,1
ORD-033160,1
ORD-033161,1
ORD-033162,1
ORD-033163,1
ORD-033164,1
ORD-033165,0
ORD-033166,0
ORD-033167,1
ORD-033168,0
ORD-033169,1
ORD-033170,1
ORD-033171,1
ORD-033172,1
ORD-033173,1
ORD-033174,1
ORD-033175,1
ORD-033176,1
ORD-033177,1
ORD-033178,1
ORD-033179,1
ORD-033180,1
ORD-033181,1
ORD-033182,1
ORD-033183,0
ORD-033184,1
ORD-033185,0
ORD-033186,1
ORD-033187,1
ORD-033188,1
ORD-033189,1
ORD-033190,1
ORD-033191,1
ORD-033192,1
ORD-033193,1
ORD-033194,1
ORD-033195,1
ORD-033196,1
ORD-033197,0
ORD-033198,1
ORD-033199,1
ORD-033200,1
ORD-033201,1
ORD-033202,1
ORD-033203,1
ORD-033204,1
ORD-033205,1
ORD-033206,1
ORD-033207,1
ORD-033208,1
ORD-033209,1
ORD-033210,1
ORD-033211,1
ORD-033212,1
ORD-033213,1
ORD-033214,1
ORD-033215,1
ORD-033216,1
ORD-033217,1
ORD-033218,1
ORD-033219,1
ORD-033220,1
ORD-033221,1
ORD-033222,1
ORD-033223,1
ORD-033224,1
ORD-033225,1
ORD-033226,0
ORD-033227,1
ORD-033228,1
ORD-033229,1
ORD-033230,1
ORD-033231,1
ORD-033232,1
ORD-033233,1
ORD-033234,1
ORD-033235,1
ORD-033236,1
ORD-033237,1
ORD-033238,1
ORD-033239,1
ORD-033240,1
ORD-033241,1
ORD-033242,1
ORD-033243,1
ORD-033244,1
ORD-033245,1
ORD-033246,0
ORD-033247,1
ORD-033248,1
ORD-033249,1
ORD-033250,1
ORD-033251,1
ORD-033252,1
ORD-033253,1
ORD-033254,1
ORD-033255,1
ORD-033256,1
ORD-033257,1
ORD-033258,1
ORD-033259,1
ORD-033260,1
ORD-033261,1
ORD-033262,0
ORD-033263,1
ORD-033264,1
ORD-033265,1
ORD-033266,0
ORD-033267,1
ORD-033268,1
ORD-033269,1
ORD-033270,1
ORD-033271,1
ORD-033272,1
ORD-033273,1
ORD-033274,1
ORD-033275,1
ORD-033276,1
ORD-033277,1
ORD-033278,0
ORD-033279,0
ORD-033280,1
ORD-033281,1
ORD-033282,1
ORD-033283,1
ORD-033284,1
ORD-033285,1
ORD-033286,0
ORD-033287,1
ORD-033288,1
ORD-033289,1
ORD-033290,0
ORD-033291,1
ORD-033292,1
ORD-033293,1
ORD-033294,1
ORD-033295,1
ORD-033296,1
ORD-033297,1
ORD-033298,1
ORD-033299,1
ORD-033300,1
ORD-033301,1
ORD-033302,1
ORD-033303,1
ORD-033304,0
ORD-033305,1
ORD-033306,1
ORD-033307,1
ORD-033308,0
ORD-033309,1
ORD-033310,1
ORD-033311,1
ORD-033312,1
ORD-033313,1
ORD-033314,0
ORD-033315,1
ORD-033316,1
ORD-033317,1
ORD-033318,1
ORD-033319,1
ORD-033320,1
ORD-033321,1
ORD-033322,1
ORD-033323,1
ORD-033324,1
ORD-033325,1
ORD-033326,1
ORD-033327,1
ORD-033328,0
ORD-033329,1
ORD-033330,1
ORD-033331,1
ORD-033332,1
ORD-033333,1
ORD-033334,1
ORD-033335,1
ORD-033336,1
ORD-033337,1
ORD-033338,1
ORD-033339,1
ORD-033340,1
ORD-033341,1
ORD-033342,1
ORD-033343,1
ORD-033344,1
ORD-033345,1
ORD-033346,1
ORD-033347,0
ORD-033348,1
ORD-033349,1
ORD-033350,1
ORD-033351,1
ORD-033352,1
ORD-033353,1
ORD-033354,0
ORD-033355,1
ORD-033356,1
ORD-033357,1
ORD-033358,1
ORD-033359,1
ORD-033360,1
ORD-033361,1
ORD-033362,1
ORD-033363,1
ORD-033364,1
ORD-033365,1
ORD-033366,1
ORD-033367,1
ORD-033368,0
ORD-033369,1
ORD-033370,1
ORD-033371,1
ORD-033372,1
ORD-033373,1
ORD-033374,1
ORD-033375,1
ORD-033376,1
ORD-033377,1
ORD-033378,1
ORD-033379,1
ORD-033380,1
ORD-033381,1
ORD-033382,0
ORD-033383,0
ORD-033384,1
ORD-033385,1
ORD-033386,1
ORD-033387,1
ORD-033388,1
ORD-033389,1
ORD-033390,1
ORD-033391,1
ORD-033392,1
ORD-033393,0
ORD-033394,1
ORD-033395,1
ORD-033396,1
ORD-033397,1
ORD-033398,1
ORD-033399,1
ORD-033400,1
ORD-033401,1
ORD-033402,0
ORD-033403,1
ORD-033404,1
ORD-033405,1
ORD-033406,1
ORD-033407,1
ORD-033408,1
ORD-033409,0
ORD-033410,1
ORD-033411,1
ORD-033412,1
ORD-033413,1
ORD-033414,1
ORD-033415,1
ORD-033416,1
ORD-033417,1
ORD-033418,1
ORD-033419,1
ORD-033420,1
ORD-033421,1
ORD-033422,1
ORD-033423,1
ORD-033424,0
ORD-033425,1
ORD-033426,1
ORD-033427,1
ORD-033428,1
ORD-033429,1
ORD-033430,1
ORD-033431,1
ORD-033432,1
ORD-033433,1
ORD-033434,1
ORD-033435,1
ORD-033436,1
ORD-033437,1
ORD-033438,1
ORD-033439,1
ORD-033440,1
ORD-033441,1
ORD-033442,1
ORD-033443,1
ORD-033444,1
ORD-033445,1
ORD-033446,1
ORD-033447,1
ORD-033448,1
ORD-033449,1
ORD-033450,1
ORD-033451,1
ORD-033452,1
ORD-033453,1
ORD-033454,1
ORD-033455,1
ORD-033456,1
ORD-033457,0
ORD-033458,1
ORD-033459,1
ORD-033460,1
ORD-033461,1
ORD-033462,1
ORD-033463,1
ORD-033464,1
ORD-033465,0
ORD-033466,1
ORD-033467,1
ORD-033468,1
ORD-033469,1
ORD-033470,1
ORD-033471,1
ORD-033472,0
ORD-033473,1
ORD-033474,1
ORD-033475,1
ORD-033476,1
ORD-033477,0
ORD-033478,1
ORD-033479,1
ORD-033480,1
ORD-033481,1
ORD-033482,1
ORD-033483,1
ORD-033484,1
ORD-033485,1
ORD-033486,1
ORD-033487,1
ORD-033488,1
ORD-033489,1
ORD-033490,1
ORD-033491,1
ORD-033492,1
ORD-033493,1
ORD-033494,0
ORD-033495,1
ORD-033496,1
ORD-033497,1
ORD-033498,1
ORD-033499,1
ORD-033500,1
ORD-033501,1
ORD-033502,1
ORD-033503,1
ORD-033504,1
ORD-033505,1
ORD-033506,1
ORD-033507,0
ORD-033508,1
ORD-033509,1
ORD-033510,1
ORD-033511,1
ORD-033512,1
ORD-033513,1
ORD-033514,1
ORD-033515,0
ORD-033516,1
ORD-033517,1
ORD-033518,1
ORD-033519,1
ORD-033520,1
ORD-033521,1
ORD-033522,1
ORD-033523,1
ORD-033524,0
ORD-033525,1
ORD-033526,1
ORD-033527,0
ORD-033528,1
ORD-033529,1
ORD-033530,0
ORD-033531,1
ORD-033532,1
ORD-033533,1
ORD-033534,1
ORD-033535,1
ORD-033536,1
ORD-033537,1
ORD-033538,1
ORD-033539,1
ORD-033540,1
ORD-033541,1
ORD-033542,0
ORD-033543,1
ORD-033544,0
ORD-033545,1
ORD-033546,1
ORD-033547,1
ORD-033548,1
ORD-033549,1
ORD-033550,1
ORD-033551,0
ORD-033552,1
ORD-033553,1
ORD-033554,1
ORD-033555,0
ORD-033556,1
ORD-033557,1
ORD-033558,1
ORD-033559,1
ORD-033560,1
ORD-033561,1
ORD-033562,0
ORD-033563,1
ORD-033564,1
ORD-033565,1
ORD-033566,1
ORD-033567,1
ORD-033568,1
ORD-033569,1
ORD-033570,1
ORD-033571,1
ORD-033572,1
ORD-033573,1
ORD-033574,1
ORD-033575,1
ORD-033576,1
ORD-033577,1
ORD-033578,1
ORD-033579,1
ORD-033580,1
ORD-033581,1
ORD-033582,1
ORD-033583,1
ORD-033584,1
ORD-033585,1
ORD-033586,1
ORD-033587,1
ORD-033588,1
ORD-033589,1
ORD-033590,1
ORD-033591,1
ORD-033592,1
ORD-033593,1
ORD-033594,1
ORD-033595,1
ORD-033596,1
ORD-033597,1
ORD-033598,1
ORD-033599,1
ORD-033600,1
ORD-033601,1
ORD-033602,1
ORD-033603,0
ORD-033604,1
ORD-033605,1
ORD-033606,1
ORD-033607,1
ORD-033608,0
ORD-033609,1
ORD-033610,1
ORD-033611,1
ORD-033612,1
ORD-033613,1
ORD-033614,1
ORD-033615,1
ORD-033616,1
ORD-033617,1
ORD-033618,1
ORD-033619,0
ORD-033620,1
ORD-033621,1
ORD-033622,1
ORD-033623,1
ORD-033624,0
ORD-033625,0
ORD-033626,1
ORD-033627,1
ORD-033628,1
ORD-033629,1
ORD-033630,0
ORD-033631,1
ORD-033632,1
ORD-033633,1
ORD-033634,1
ORD-033635,1
ORD-033636,1
ORD-033637,1
ORD-033638,1
ORD-033639,1
ORD-033640,0
ORD-033641,1
ORD-033642,1
ORD-033643,1
ORD-033644,1
ORD-033645,0
ORD-033646,1
ORD-033647,1
ORD-033648,1
ORD-033649,1
ORD-033650,1
ORD-033651,1
ORD-033652,1
ORD-033653,1
ORD-033654,1
ORD-033655,1
ORD-033656,1
ORD-033657,1
ORD-033658,1
ORD-033659,1
ORD-033660,0
ORD-033661,1
ORD-033662,0
ORD-033663,1
ORD-033664,1
ORD-033665,0
ORD-033666,1
ORD-033667,1
ORD-033668,0
ORD-033669,1
ORD-033670,1
ORD-033671,1
ORD-033672,1
ORD-033673,1
ORD-033674,1
ORD-033675,1
ORD-033676,1
ORD-033677,0
ORD-033678,1
ORD-033679,1
ORD-033680,1
ORD-033681,1
ORD-033682,1
ORD-033683,1
ORD-033684,0
ORD-033685,1
ORD-033686,0
ORD-033687,1
ORD-033688,1
ORD-033689,1
ORD-033690,1
ORD-033691,0
ORD-033692,1
ORD-033693,1
ORD-033694,1
ORD-033695,1
ORD-033696,1
ORD-033697,1
ORD-033698,1
ORD-033699,1
ORD-033700,1
ORD-033701,1
ORD-033702,1
ORD-033703,1
ORD-033704,1
ORD-033705,1
ORD-033706,1
ORD-033707,1
ORD-033708,1
ORD-033709,1
ORD-033710,1
ORD-033711,1
ORD-033712,1
ORD-033713,1
ORD-033714,1
ORD-033715,1
ORD-033716,1
ORD-033717,1
ORD-033718,1
ORD-033719,1
ORD-033720,1
ORD-033721,1
ORD-033722,1
ORD-033723,1
ORD-033724,1
ORD-033725,1
ORD-033726,1
ORD-033727,1
ORD-033728,1
ORD-033729,1
ORD-033730,1
ORD-033731,1
ORD-033732,1
ORD-033733,1
ORD-033734,1
ORD-033735,1
ORD-033736,1
ORD-033737,1
ORD-033738,1
ORD-033739,1
ORD-033740,1
ORD-033741,1
ORD-033742,0
ORD-033743,1
ORD-033744,1
ORD-033745,0
ORD-033746,1
ORD-033747,1
ORD-033748,0
ORD-033749,1
ORD-033750,1
ORD-033751,1
ORD-033752,1
ORD-033753,1
ORD-033754,1
ORD-033755,1
ORD-033756,1
ORD-033757,1
ORD-033758,1
ORD-033759,1
ORD-033760,1
ORD-033761,1
ORD-033762,1
ORD-033763,1
ORD-033764,1
ORD-033765,1
ORD-033766,1
ORD-033767,0
ORD-033768,1
ORD-033769,1
ORD-033770,1
ORD-033771,1
ORD-033772,1
ORD-033773,1
ORD-033774,1
ORD-033775,1
ORD-033776,1
ORD-033777,1
ORD-033778,1
ORD-033779,1
ORD-033780,1
ORD-033781,1
ORD-033782,1
ORD-033783,1
ORD-033784,1
ORD-033785,1
ORD-033786,1
ORD-033787,1
ORD-033788,1
ORD-033789,1
ORD-033790,1
ORD-033791,1
ORD-033792,1
ORD-033793,1
ORD-033794,1
ORD-033795,0
ORD-033796,1
ORD-033797,1
ORD-033798,1
ORD-033799,1
ORD-033800,1
ORD-033801,1
ORD-033802,1
ORD-033803,1
ORD-033804,1
ORD-033805,1
ORD-033806,1
ORD-033807,1
ORD-033808,1
ORD-033809,1
ORD-033810,1
ORD-033811,1
ORD-033812,1
ORD-033813,1
ORD-033814,1
ORD-033815,1
ORD-033816,1
ORD-033817,1
ORD-033818,1
ORD-033819,1
ORD-033820,1
ORD-033821,1
ORD-033822,1
ORD-033823,0
ORD-033824,1
ORD-033825,1
ORD-033826,1
ORD-033827,1
ORD-033828,1
ORD-033829,1
ORD-033830,1
ORD-033831,1
ORD-033832,1
ORD-033833,1
ORD-033834,1
ORD-033835,1
ORD-033836,1
ORD-033837,1
ORD-033838,1
ORD-033839,1
ORD-033840,1
ORD-033841,1
ORD-033842,1
ORD-033843,1
ORD-033844,1
ORD-033845,1
ORD-033846,1
ORD-033847,1
ORD-033848,1
ORD-033849,1
ORD-033850,1
ORD-033851,1
ORD-033852,0
ORD-033853,1
ORD-033854,1
ORD-033855,1
ORD-033856,1
ORD-033857,1
ORD-033858,1
ORD-033859,1
ORD-033860,1
ORD-033861,1
ORD-033862,1
ORD-033863,1
ORD-033864,1
ORD-033865,1
ORD-033866,1
ORD-033867,1
ORD-033868,1
ORD-033869,1
ORD-033870,1
ORD-033871,1
ORD-033872,1
ORD-033873,1
ORD-033874,1
ORD-033875,0
ORD-033876,1
ORD-033877,1
ORD-033878,1
ORD-033879,1
ORD-033880,1
ORD-033881,1
ORD-033882,1
ORD-033883,1
ORD-033884,1
ORD-033885,0
ORD-033886,1
ORD-033887,1
ORD-033888,0
ORD-033889,1
ORD-033890,1
ORD-033891,1
ORD-033892,1
ORD-033893,1
ORD-033894,1
ORD-033895,1
ORD-033896,1
ORD-033897,1
ORD-033898,1
ORD-033899,1
ORD-033900,1
ORD-033901,1
ORD-033902,1
ORD-033903,1
ORD-033904,1
ORD-033905,1
ORD-033906,1
ORD-033907,1
ORD-033908,1
ORD-033909,1
ORD-033910,1
ORD-033911,1
ORD-033912,1
ORD-033913,1
ORD-033914,1
ORD-033915,1
ORD-033916,1
ORD-033917,1
ORD-033918,0
ORD-033919,1
ORD-033920,1
ORD-033921,1
ORD-033922,1
ORD-033923,0
ORD-033924,1
ORD-033925,1
ORD-033926,1
ORD-033927,1
ORD-033928,1
ORD-033929,1
ORD-033930,1
ORD-033931,1
ORD-033932,1
ORD-033933,0
ORD-033934,1
ORD-033935,1
ORD-033936,1
ORD-033937,1
ORD-033938,1
ORD-033939,1
ORD-033940,1
ORD-033941,1
ORD-033942,1
ORD-033943,1
ORD-033944,1
ORD-033945,1
ORD-033946,1
ORD-033947,1
ORD-033948,1
ORD-033949,1
ORD-033950,1
ORD-033951,1
ORD-033952,1
ORD-033953,1
ORD-033954,1
ORD-033955,1
ORD-033956,1
ORD-033957,0
ORD-033958,1
ORD-033959,1
ORD-033960,1
ORD-033961,1
ORD-033962,1
ORD-033963,1
ORD-033964,1
ORD-033965,1
ORD-033966,1
ORD-033967,1
ORD-033968,1
ORD-033969,0
ORD-033970,1
ORD-033971,1
ORD-033972,1
ORD-033973,1
ORD-033974,1
ORD-033975,1
ORD-033976,1
ORD-033977,1
ORD-033978,1
ORD-033979,1
ORD-033980,1
ORD-033981,1
ORD-033982,1
ORD-033983,1
ORD-033984,1
ORD-033985,1
ORD-033986,1
ORD-033987,1
ORD-033988,1
ORD-033989,1
ORD-033990,1
ORD-033991,1
ORD-033992,1
ORD-033993,1
ORD-033994,1
ORD-033995,1
ORD-033996,1
ORD-033997,1
ORD-033998,1
ORD-033999,1
ORD-034000,1
ORD-034001,1
ORD-034002,1
ORD-034003,1
ORD-034004,1
ORD-034005,1
ORD-034006,1
ORD-034007,1
ORD-034008,1
ORD-034009,1
ORD-034010,1
ORD-034011,1
ORD-034012,0
ORD-034013,1
ORD-034014,1
ORD-034015,1
ORD-034016,1
ORD-034017,1
ORD-034018,1
ORD-034019,1
ORD-034020,1
ORD-034021,1
ORD-034022,1
ORD-034023,1
ORD-034024,1
ORD-034025,1
ORD-034026,1
ORD-034027,1
ORD-034028,1
ORD-034029,1
ORD-034030,1
ORD-034031,1
ORD-034032,1
ORD-034033,1
ORD-034034,1
ORD-034035,1
ORD-034036,1
ORD-034037,1
ORD-034038,1
ORD-034039,1
ORD-034040,1
ORD-034041,1
ORD-034042,0
ORD-034043,1
ORD-034044,1
ORD-034045,1
ORD-034046,1
ORD-034047,1
ORD-034048,1
ORD-034049,1
ORD-034050,1
ORD-034051,1
ORD-034052,1
ORD-034053,1
ORD-034054,1
ORD-034055,1
ORD-034056,1
ORD-034057,1
ORD-034058,1
ORD-034059,1
ORD-034060,1
ORD-034061,1
ORD-034062,1
ORD-034063,1
ORD-034064,1
ORD-034065,0
ORD-034066,1
ORD-034067,1
ORD-034068,1
ORD-034069,1
ORD-034070,1
ORD-034071,1
ORD-034072,1
ORD-034073,0
ORD-034074,1
ORD-034075,1
ORD-034076,1
ORD-034077,1
ORD-034078,0
ORD-034079,1
ORD-034080,1
ORD-034081,1
ORD-034082,0
ORD-034083,1
ORD-034084,1
ORD-034085,1
ORD-034086,0
ORD-034087,1
ORD-034088,1
ORD-034089,1
ORD-034090,1
ORD-034091,1
ORD-034092,1
ORD-034093,1
ORD-034094,1
ORD-034095,1
ORD-034096,1
ORD-034097,1
ORD-034098,1
ORD-034099,1
ORD-034100,1
ORD-034101,1
ORD-034102,1
ORD-034103,1
ORD-034104,1
ORD-034105,1
ORD-034106,1
ORD-034107,1
ORD-034108,1
ORD-034109,1
ORD-034110,1
ORD-034111,1
ORD-034112,1
ORD-034113,1
ORD-034114,1
ORD-034115,1
ORD-034116,0
ORD-034117,1
ORD-034118,1
ORD-034119,0
ORD-034120,1
ORD-034121,1
ORD-034122,1
ORD-034123,0
ORD-034124,0
ORD-034125,1
ORD-034126,1
ORD-034127,1
ORD-034128,1
ORD-034129,1
ORD-034130,1
ORD-034131,1
ORD-034132,1
ORD-034133,1
ORD-034134,1
ORD-034135,1
ORD-034136,1
ORD-034137,1
ORD-034138,1
ORD-034139,1
ORD-034140,1
ORD-034141,1
ORD-034142,1
ORD-034143,1
ORD-034144,1
ORD-034145,1
ORD-034146,1
ORD-034147,0
ORD-034148,1
ORD-034149,1
ORD-034150,1
ORD-034151,0
ORD-034152,1
ORD-034153,1
ORD-034154,1
ORD-034155,1
ORD-034156,1
ORD-034157,1
ORD-034158,1
ORD-034159,1
ORD-034160,1
ORD-034161,1
ORD-034162,1
ORD-034163,1
ORD-034164,1
ORD-034165,1
ORD-034166,1
ORD-034167,1
ORD-034168,1
ORD-034169,1
ORD-034170,1
ORD-034171,1
ORD-034172,1
ORD-034173,1
ORD-034174,1
ORD-034175,1
ORD-034176,1
ORD-034177,1
ORD-034178,1
ORD-034179,1
ORD-034180,1
ORD-034181,1
ORD-034182,1
ORD-034183,1
ORD-034184,1
ORD-034185,1
ORD-034186,1
ORD-034187,1
ORD-034188,1
ORD-034189,1
ORD-034190,1
ORD-034191,1
ORD-034192,1
ORD-034193,1
ORD-034194,1
ORD-034195,0
ORD-034196,1
ORD-034197,1
ORD-034198,1
ORD-034199,1
ORD-034200,1
ORD-034201,1
ORD-034202,1
ORD-034203,1
ORD-034204,1
ORD-034205,1
ORD-034206,1
ORD-034207,1
ORD-034208,1
ORD-034209,1
ORD-034210,1
ORD-034211,1
ORD-034212,1
ORD-034213,1
ORD-034214,1
ORD-034215,1
ORD-034216,0
ORD-034217,1
ORD-034218,0
ORD-034219,1
ORD-034220,1
ORD-034221,0
ORD-034222,0
ORD-034223,1
ORD-034224,1
ORD-034225,1
ORD-034226,1
ORD-034227,1
ORD-034228,1
ORD-034229,1
ORD-034230,0
ORD-034231,1
ORD-034232,1
ORD-034233,1
ORD-034234,1
ORD-034235,0
ORD-034236,1
ORD-034237,1
ORD-034238,1
ORD-034239,1
ORD-034240,1
ORD-034241,1
ORD-034242,1
ORD-034243,1
ORD-034244,1
ORD-034245,1
ORD-034246,1
ORD-034247,1
ORD-034248,1
ORD-034249,1
ORD-034250,1
ORD-034251,1
ORD-034252,1
ORD-034253,1
ORD-034254,1
ORD-034255,1
ORD-034256,1
ORD-034257,1
ORD-034258,1
ORD-034259,1
ORD-034260,1
ORD-034261,1
ORD-034262,1
ORD-034263,1
ORD-034264,1
ORD-034265,0
ORD-034266,1
ORD-034267,1
ORD-034268,1
ORD-034269,1
ORD-034270,1
ORD-034271,1
ORD-034272,1
ORD-034273,1
ORD-034274,1
ORD-034275,1
ORD-034276,1
ORD-034277,1
ORD-034278,1
ORD-034279,1
ORD-034280,1
ORD-034281,1
ORD-034282,1
ORD-034283,1
ORD-034284,1
ORD-034285,1
ORD-034286,1
ORD-034287,1
ORD-034288,1
ORD-034289,1
ORD-034290,1
ORD-034291,1
ORD-034292,1
ORD-034293,1
ORD-034294,1
ORD-034295,1
ORD-034296,1
ORD-034297,1
ORD-034298,1
ORD-034299,1
ORD-034300,1
ORD-034301,1
ORD-034302,1
ORD-034303,0
ORD-034304,1
ORD-034305,1
ORD-034306,1
ORD-034307,1
ORD-034308,1
ORD-034309,1
ORD-034310,0
ORD-034311,1
ORD-034312,1
ORD-034313,1
ORD-034314,1
ORD-034315,1
ORD-034316,0
ORD-034317,1
ORD-034318,1
ORD-034319,1
ORD-034320,1
ORD-034321,0
ORD-034322,1
ORD-034323,1
ORD-034324,1
ORD-034325,1
ORD-034326,1
ORD-034327,1
ORD-034328,1
ORD-034329,1
ORD-034330,1
ORD-034331,1
ORD-034332,1
ORD-034333,1
ORD-034334,0
ORD-034335,1
ORD-034336,1
ORD-034337,1
ORD-034338,1
ORD-034339,1
ORD-034340,1
ORD-034341,1
ORD-034342,1
ORD-034343,0
ORD-034344,1
ORD-034345,1
ORD-034346,0
ORD-034347,0
ORD-034348,1
ORD-034349,1
ORD-034350,0
ORD-034351,1
ORD-034352,0
ORD-034353,1
ORD-034354,1
ORD-034355,1
ORD-034356,1
ORD-034357,0
ORD-034358,1
ORD-034359,0
ORD-034360,0
ORD-034361,1
ORD-034362,1
ORD-034363,1
ORD-034364,1
ORD-034365,1
ORD-034366,0
ORD-034367,1
ORD-034368,1
ORD-034369,1
ORD-034370,1
ORD-034371,1
ORD-034372,1
ORD-034373,1
ORD-034374,1
ORD-034375,1
ORD-034376,1
ORD-034377,1
ORD-034378,1
ORD-034379,0
ORD-034380,0
ORD-034381,1
ORD-034382,0
ORD-034383,1
ORD-034384,0
ORD-034385,1
ORD-034386,1
ORD-034387,1
ORD-034388,1
ORD-034389,0
ORD-034390,1
ORD-034391,1
ORD-034392,1
ORD-034393,1
ORD-034394,1
ORD-034395,1
ORD-034396,1
ORD-034397,1
ORD-034398,1
ORD-034399,1
ORD-034400,1
ORD-034401,1
ORD-034402,1
ORD-034403,1
ORD-034404,1
ORD-034405,1
ORD-034406,1
ORD-034407,1
ORD-034408,1
ORD-034409,1
ORD-034410,1
ORD-034411,1
ORD-034412,1
ORD-034413,1
ORD-034414,1
ORD-034415,1
ORD-034416,1
ORD-034417,1
ORD-034418,1
ORD-034419,1
ORD-034420,1
ORD-034421,1
ORD-034422,1
ORD-034423,1
ORD-034424,1
ORD-034425,1
ORD-034426,0
ORD-034427,1
ORD-034428,1
ORD-034429,1
ORD-034430,1
ORD-034431,1
ORD-034432,1
ORD-034433,1
ORD-034434,1
ORD-034435,1
ORD-034436,1
ORD-034437,1
ORD-034438,1
ORD-034439,1
ORD-034440,1
ORD-034441,1
ORD-034442,1
ORD-034443,1
ORD-034444,1
ORD-034445,1
ORD-034446,1
ORD-034447,1
ORD-034448,1
ORD-034449,1
ORD-034450,0
ORD-034451,1
ORD-034452,1
ORD-034453,1
ORD-034454,1
ORD-034455,1
ORD-034456,1
ORD-034457,1
ORD-034458,1
ORD-034459,1
ORD-034460,1
ORD-034461,1
ORD-034462,1
ORD-034463,0
ORD-034464,1
ORD-034465,1
ORD-034466,1
ORD-034467,1
ORD-034468,1
ORD-034469,1
ORD-034470,1
ORD-034471,1
ORD-034472,1
ORD-034473,1
ORD-034474,1
ORD-034475,1
ORD-034476,1
ORD-034477,1
ORD-034478,1
ORD-034479,1
ORD-034480,1
ORD-034481,1
ORD-034482,1
ORD-034483,1
ORD-034484,0
ORD-034485,1
ORD-034486,1
ORD-034487,1
ORD-034488,1
ORD-034489,1
ORD-034490,1
ORD-034491,1
ORD-034492,1
ORD-034493,1
ORD-034494,1
ORD-034495,1
ORD-034496,0
ORD-034497,1
ORD-034498,1
ORD-034499,1
ORD-034500,1
ORD-034501,1
ORD-034502,1
ORD-034503,0
ORD-034504,1
ORD-034505,1
ORD-034506,1
ORD-034507,1
ORD-034508,1
ORD-034509,1
ORD-034510,1
ORD-034511,0
ORD-034512,1
ORD-034513,1
ORD-034514,1
ORD-034515,0
ORD-034516,1
ORD-034517,1
ORD-034518,1
ORD-034519,1
ORD-034520,1
ORD-034521,1
ORD-034522,1
ORD-034523,1
ORD-034524,1
ORD-034525,0
ORD-034526,1
ORD-034527,1
ORD-034528,1
ORD-034529,1
ORD-034530,1
